date,close
2010-07-01,23066.669921875
2010-07-02,23355.16015625
2010-07-05,23223.869140625
2010-07-06,23756.240234375
2010-07-07,23886.390625
2010-07-08,24070.740234375
2010-07-09,24284.880859375
2010-07-12,24193.390625
2010-07-13,24492.080078125
2010-07-14,24424.080078125
2010-07-15,24408.30078125
2010-07-16,24465.490234375
2010-07-19,24264.80078125
2010-07-20,24288.279296875
2010-07-21,24768.140625
2010-07-22,25191.91015625
2010-07-23,25333.3203125
2010-07-26,25381.470703125
2010-07-27,25345.529296875
2010-07-28,25235.80078125
2010-07-29,25409.970703125
2010-07-30,25224.599609375
2010-08-02,25751.5703125
2010-08-03,25513.060546875
2010-08-04,25447.470703125
2010-08-05,25427.890625
2010-08-06,25172.7109375
2010-08-10,24818.470703125
2010-08-11,24369.369140625
2010-08-12,24376.099609375
2010-08-13,24424.33984375
2010-08-16,24489.890625
2010-08-17,24585.509765625
2010-08-18,24205.869140625
2010-08-19,24063.349609375
2010-08-20,23921.25
2010-08-23,24298.5703125
2010-08-24,24008.419921875
2010-08-25,23410.060546875
2010-08-26,23801.529296875
2010-08-27,23644.4609375
2010-08-30,24051.890625
2010-08-31,24127.05078125
2010-09-01,24860.279296875
2010-09-02,24718.080078125
2010-09-03,24825.4609375
2010-09-06,24864.119140625
2010-09-07,24550.1796875
2010-09-08,24827.880859375
2010-09-09,24873.98046875
2010-09-10,24966.810546875
2010-09-13,25355.169921875
2010-09-14,25359.4296875
2010-09-15,25356.76953125
2010-09-16,25323.5703125
2010-09-17,25258.330078125
2010-09-20,25549.75
2010-09-21,25534.470703125
2010-09-22,25543.759765625
2010-09-23,25521.119140625
2010-09-27,25740.169921875
2010-09-28,25756.119140625
2010-09-29,25808.91015625
2010-09-30,26154.310546875
2010-10-01,25982.05078125
2010-10-04,26023.490234375
2010-10-05,26300.740234375
2010-10-06,26437.0
2010-10-07,26265.369140625
2010-10-08,26393.16015625
2010-10-11,26491.80078125
2010-10-12,26517.349609375
2010-10-13,26990.01953125
2010-10-14,26962.009765625
2010-10-15,26772.720703125
2010-10-18,26864.849609375
2010-10-19,26662.369140625
2010-10-20,26735.259765625
2010-10-21,27083.279296875
2010-10-22,26763.73046875
2010-10-25,26912.580078125
2010-10-26,26780.3203125
2010-10-27,26599.029296875
2010-10-28,26831.4296875
2010-10-29,27053.6796875
2010-11-01,27241.01953125
2010-11-02,27198.2109375
2010-11-03,27378.810546875
2010-11-04,27892.83984375
2010-11-05,28048.91015625
2010-11-08,27958.869140625
2010-11-09,28227.9296875
2010-11-10,28050.650390625
2010-11-11,28107.5
2010-11-12,28253.759765625
2010-11-15,28369.130859375
2010-11-16,27972.349609375
2010-11-17,27902.6796875
2010-11-18,28114.83984375
2010-11-19,27930.330078125
2010-11-22,27941.48046875
2010-11-23,27453.419921875
2010-11-24,27665.75
2010-11-25,27834.55078125
2010-11-26,27730.4296875
2010-11-29,27279.099609375
2010-11-30,26844.51953125
2010-12-01,27354.919921875
2010-12-02,27693.41015625
2010-12-03,27933.41015625
2010-12-06,28191.08984375
2010-12-07,28317.919921875
2010-12-08,28338.169921875
2010-12-09,28173.7890625
2010-12-10,28050.4609375
2010-12-13,28128.2890625
2010-12-14,28227.830078125
2010-12-15,28280.73046875
2010-12-17,28215.48046875
2010-12-20,28316.9296875
2010-12-21,28642.109375
2010-12-22,28609.91015625
2010-12-23,28675.080078125
2010-12-24,28582.6796875
2010-12-28,28558.30078125
2010-12-29,28665.7109375
2010-12-30,28753.849609375
2010-12-31,28639.400390625
2011-01-03,28830.779296875
2011-01-04,28933.580078125
2011-01-05,28502.970703125
2011-01-06,28608.8203125
2011-01-07,28415.5390625
2011-01-10,28220.689453125
2011-01-11,28700.0390625
2011-01-12,29038.720703125
2011-01-13,29199.01953125
2011-01-14,29226.9609375
2011-01-17,28893.16015625
2011-01-18,29192.55078125
2011-01-19,29013.189453125
2011-01-20,28514.939453125
2011-01-21,28808.740234375
2011-01-24,28545.009765625
2011-01-25,28334.119140625
2011-01-26,28647.400390625
2011-01-27,28812.390625
2011-01-28,28232.099609375
2011-01-31,28145.33984375
2011-02-01,28625.330078125
2011-02-02,29274.220703125
2011-02-03,29609.470703125
2011-02-04,29718.9609375
2011-02-07,29621.69921875
2011-02-08,29616.2109375
2011-02-09,29507.01953125
2011-02-10,29247.509765625
2011-02-11,29813.4296875
2011-02-14,29922.75
2011-02-15,29877.58984375
2011-02-16,29578.169921875
2011-02-17,29498.060546875
2011-02-18,29292.849609375
2011-02-21,29569.029296875
2011-02-22,29228.7890625
2011-02-23,28743.439453125
2011-02-24,28571.23046875
2011-02-25,28803.7890625
2011-02-28,29077.830078125
2011-03-01,28871.7890625
2011-03-02,28826.439453125
2011-03-03,29211.83984375
2011-03-04,29178.119140625
2011-03-07,29168.44921875
2011-03-08,28701.400390625
2011-03-09,28677.650390625
2011-03-10,27762.48046875
2011-03-11,28070.66015625
2011-03-14,27784.849609375
2011-03-15,27128.849609375
2011-03-16,27534.990234375
2011-03-17,27660.830078125
2011-03-18,27612.91015625
2011-03-22,27790.80078125
2011-03-23,28126.259765625
2011-03-24,28566.98046875
2011-03-25,28492.55078125
2011-03-28,28264.759765625
2011-03-29,28610.1796875
2011-03-30,29137.509765625
2011-03-31,29037.48046875
2011-04-01,29175.560546875
2011-04-04,29235.240234375
2011-04-05,29421.900390625
2011-04-06,29654.560546875
2011-04-07,29389.939453125
2011-04-08,29561.080078125
2011-04-11,29594.7890625
2011-04-12,29025.16015625
2011-04-13,29140.529296875
2011-04-14,29207.48046875
2011-04-15,29003.689453125
2011-04-18,28163.419921875
2011-04-19,28631.369140625
2011-04-20,29337.05078125
2011-04-21,29457.169921875
2011-04-26,29456.8203125
2011-04-28,29402.140625
2011-04-29,29564.279296875
2011-05-03,29049.58984375
2011-05-04,28576.26953125
2011-05-05,28324.4609375
2011-05-06,28626.859375
2011-05-09,28369.4609375
2011-05-10,28845.1796875
2011-05-11,28810.240234375
2011-05-12,28441.330078125
2011-05-13,28722.890625
2011-05-16,28929.66015625
2011-05-17,28601.6796875
2011-05-19,28663.759765625
2011-05-20,28552.44921875
2011-05-23,28123.94921875
2011-05-24,28484.189453125
2011-05-25,28563.3203125
2011-05-26,28743.529296875
2011-05-27,29141.2109375
2011-05-30,29127.060546875
2011-05-31,29274.060546875
2011-06-01,29033.830078125
2011-06-02,28572.669921875
2011-06-03,28258.279296875
2011-06-06,28277.099609375
2011-06-07,28494.900390625
2011-06-08,28186.66015625
2011-06-09,28307.099609375
2011-06-10,27809.900390625
2011-06-13,27840.380859375
2011-06-14,27897.919921875
2011-06-15,27684.380859375
2011-06-17,27324.33984375
2011-06-20,27321.4296875
2011-06-21,27653.439453125
2011-06-22,27475.400390625
2011-06-23,27026.919921875
2011-06-24,27391.890625
2011-06-27,27624.5703125
2011-06-28,28002.01953125
2011-06-29,28428.720703125
2011-06-30,28551.8203125
2011-07-01,28578.560546875
2011-07-04,28736.970703125
2011-07-05,28899.23046875
2011-07-06,28775.099609375
2011-07-07,28928.73046875
2011-07-08,28623.009765625
2011-07-11,28478.4609375
2011-07-12,28575.720703125
2011-07-13,28954.5703125
2011-07-14,28847.470703125
2011-07-15,28915.9296875
2011-07-18,28530.220703125
2011-07-19,28707.359375
2011-07-20,28708.9609375
2011-07-21,28767.580078125
2011-07-22,28664.51953125
2011-07-25,28720.98046875
2011-07-26,28519.4609375
2011-07-27,28247.490234375
2011-07-28,28099.810546875
2011-07-29,27857.91015625
2011-08-01,27905.26953125
2011-08-02,27523.75
2011-08-03,27189.810546875
2011-08-04,26278.369140625
2011-08-05,25993.939453125
2011-08-08,25180.58984375
2011-08-10,25453.220703125
2011-08-11,26297.689453125
2011-08-12,26626.26953125
2011-08-15,26947.779296875
2011-08-16,26743.2890625
2011-08-17,26938.759765625
2011-08-18,26030.310546875
2011-08-19,26145.279296875
2011-08-22,26188.7109375
2011-08-23,26026.720703125
2011-08-24,26381.140625
2011-08-25,26122.51953125
2011-08-26,26200.73046875
2011-08-29,27049.240234375
2011-08-30,27097.75
2011-08-31,27682.279296875
2011-09-01,27753.419921875
2011-09-02,27179.73046875
2011-09-05,26554.08984375
2011-09-06,26184.5
2011-09-07,27202.810546875
2011-09-08,27607.75
2011-09-09,27114.1796875
2011-09-12,26536.279296875
2011-09-13,26735.390625
2011-09-14,27153.94921875
2011-09-15,27689.509765625
2011-09-16,27726.220703125
2011-09-19,27653.669921875
2011-09-20,28043.66015625
2011-09-21,27996.23046875
2011-09-22,27050.66015625
2011-09-23,26834.390625
2011-09-26,26461.369140625
2011-09-27,27493.630859375
2011-09-28,27053.23046875
2011-09-29,26405.630859375
2011-09-30,26375.8203125
2011-10-03,26611.94921875
2011-10-04,25919.580078125
2011-10-05,26233.80078125
2011-10-06,26674.150390625
2011-10-07,27001.4609375
2011-10-10,27654.48046875
2011-10-11,27546.1796875
2011-10-12,27861.580078125
2011-10-13,27540.7890625
2011-10-14,27839.759765625
2011-10-17,27798.310546875
2011-10-18,27762.880859375
2011-10-19,27901.099609375
2011-10-20,27546.580078125
2011-10-21,28165.609375
2011-10-24,28370.970703125
2011-10-25,28361.740234375
2011-10-26,28436.369140625
2011-10-27,29159.470703125
2011-10-28,29566.80078125
2011-10-31,29019.060546875
2011-11-01,28372.83984375
2011-11-02,28835.3203125
2011-11-03,28852.0
2011-11-04,28553.599609375
2011-11-07,29178.130859375
2011-11-08,29320.720703125
2011-11-09,28651.4296875
2011-11-10,28855.919921875
2011-11-11,28888.5
2011-11-14,28968.9296875
2011-11-15,29305.640625
2011-11-16,29308.490234375
2011-11-17,29057.130859375
2011-11-18,28431.41015625
2011-11-21,27732.140625
2011-11-22,28002.099609375
2011-11-23,27608.6796875
2011-11-24,27848.75
2011-11-25,27770.91015625
2011-11-28,28472.33984375
2011-11-29,28260.58984375
2011-11-30,29429.880859375
2011-12-01,29361.029296875
2011-12-02,29187.830078125
2011-12-05,29407.900390625
2011-12-06,29283.810546875
2011-12-07,29308.05078125
2011-12-08,29283.5703125
2011-12-09,29169.609375
2011-12-12,28772.859375
2011-12-13,28710.990234375
2011-12-14,28252.83984375
2011-12-15,28556.630859375
2011-12-19,28261.830078125
2011-12-20,28330.76953125
2011-12-21,28169.25
2011-12-22,28413.029296875
2011-12-23,28641.109375
2011-12-28,28600.0
2011-12-29,28486.529296875
2011-12-30,28469.810546875
2012-01-03,29263.240234375
2012-01-04,29366.919921875
2012-01-05,29058.390625
2012-01-06,29209.599609375
2012-01-09,29231.919921875
2012-01-10,29481.509765625
2012-01-11,29276.380859375
2012-01-12,29434.130859375
2012-01-13,29333.5703125
2012-01-16,29639.189453125
2012-01-17,29843.0
2012-01-18,29969.310546875
2012-01-19,30007.859375
2012-01-20,30116.400390625
2012-01-23,30365.890625
2012-01-24,30176.76953125
2012-01-25,30073.990234375
2012-01-26,30508.849609375
2012-01-27,30324.279296875
2012-01-30,30044.330078125
2012-01-31,30176.189453125
2012-02-01,30518.66015625
2012-02-02,30728.25
2012-02-03,30718.490234375
2012-02-06,30498.619140625
2012-02-07,30297.41015625
2012-02-08,30560.7109375
2012-02-09,30599.349609375
2012-02-10,30210.439453125
2012-02-13,30530.869140625
2012-02-14,30442.16015625
2012-02-15,30395.73046875
2012-02-16,30099.5
2012-02-17,30373.150390625
2012-02-20,30393.939453125
2012-02-21,30438.33984375
2012-02-22,30288.890625
2012-02-23,30402.630859375
2012-02-24,30560.08984375
2012-02-27,30160.26953125
2012-02-28,30484.33984375
2012-02-29,30546.689453125
2012-03-01,30526.4296875
2012-03-02,30406.83984375
2012-03-05,30236.779296875
2012-03-06,29612.310546875
2012-03-07,29822.390625
2012-03-08,29970.83984375
2012-03-09,30100.609375
2012-03-12,30067.80078125
2012-03-13,30302.80078125
2012-03-14,30521.669921875
2012-03-15,30334.0390625
2012-03-16,30398.2890625
2012-03-19,30395.529296875
2012-03-20,30026.4296875
2012-03-22,29697.66015625
2012-03-23,29716.9296875
2012-03-26,29796.560546875
2012-03-27,29957.439453125
2012-03-28,29715.140625
2012-03-29,29566.900390625
2012-03-30,29603.419921875
2012-04-02,30013.51953125
2012-04-03,30214.740234375
2012-04-04,29425.970703125
2012-04-05,29754.869140625
2012-04-10,29636.0
2012-04-11,29669.83984375
2012-04-12,29864.83984375
2012-04-13,29721.3203125
2012-04-16,29684.5390625
2012-04-17,29787.599609375
2012-04-18,30043.23046875
2012-04-19,30110.720703125
2012-04-20,30185.76953125
2012-04-23,29686.119140625
2012-04-24,29823.880859375
2012-04-25,30021.05078125
2012-04-26,30247.509765625
2012-04-30,30364.58984375
2012-05-02,30446.279296875
2012-05-03,30338.560546875
2012-05-04,30065.470703125
2012-05-07,29898.169921875
2012-05-08,29499.490234375
2012-05-09,29443.830078125
2012-05-10,29897.33984375
2012-05-11,30076.44921875
2012-05-14,29577.060546875
2012-05-15,29548.0703125
2012-05-16,29854.400390625
2012-05-17,29580.859375
2012-05-18,29212.419921875
2012-05-21,29144.919921875
2012-05-22,29538.240234375
2012-05-23,28971.8203125
2012-05-24,29137.83984375
2012-05-25,29074.189453125
2012-05-28,29189.720703125
2012-05-29,29531.220703125
2012-05-30,29063.619140625
2012-05-31,29201.900390625
2012-06-01,29161.0
2012-06-04,29144.779296875
2012-06-05,29180.759765625
2012-06-06,29677.48046875
2012-06-07,29947.48046875
2012-06-08,29705.419921875
2012-06-11,29656.990234375
2012-06-12,29882.5390625
2012-06-13,30050.0390625
2012-06-14,29845.009765625
2012-06-15,29977.279296875
2012-06-18,30453.01953125
2012-06-19,30707.4296875
2012-06-20,30764.3203125
2012-06-21,30517.830078125
2012-06-22,30025.4296875
2012-06-25,29770.44921875
2012-06-26,29793.5390625
2012-06-27,29683.359375
2012-06-28,29204.66015625
2012-06-29,29638.009765625
2012-07-02,29561.580078125
2012-07-03,29864.41015625
2012-07-04,29906.779296875
2012-07-05,30057.029296875
2012-07-06,30056.919921875
2012-07-09,29784.7109375
2012-07-10,29848.2890625
2012-07-11,29570.890625
2012-07-12,29251.119140625
2012-07-13,29663.609375
2012-07-16,29585.390625
2012-07-17,29558.23046875
2012-07-18,29925.599609375
2012-07-19,30165.939453125
2012-07-20,30074.2890625
2012-07-23,29682.26953125
2012-07-24,29868.419921875
2012-07-25,29911.580078125
2012-07-26,30159.330078125
2012-07-27,30508.1796875
2012-07-30,30775.220703125
2012-07-31,30386.609375
2012-08-01,30859.990234375
2012-08-02,30817.279296875
2012-08-03,30981.2109375
2012-08-06,31192.1796875
2012-08-07,31224.75
2012-08-08,31251.6796875
2012-08-10,31330.119140625
2012-08-13,31194.25
2012-08-14,31340.640625
2012-08-15,31332.419921875
2012-08-16,31535.970703125
2012-08-17,31376.130859375
2012-08-20,31299.76953125
2012-08-21,31630.259765625
2012-08-22,31414.060546875
2012-08-23,31607.119140625
2012-08-24,31567.189453125
2012-08-27,31650.490234375
2012-08-28,31521.83984375
2012-08-29,31492.0390625
2012-08-30,31088.759765625
2012-08-31,31172.740234375
2012-09-03,31227.58984375
2012-09-04,30884.689453125
2012-09-05,30797.759765625
2012-09-06,31421.8203125
2012-09-07,31530.80078125
2012-09-10,31343.2109375
2012-09-11,31264.380859375
2012-09-12,31533.630859375
2012-09-13,31650.080078125
2012-09-14,32328.830078125
2012-09-17,32122.029296875
2012-09-18,32166.599609375
2012-09-19,32193.4609375
2012-09-20,32081.359375
2012-09-21,31934.869140625
2012-09-25,31776.310546875
2012-09-26,31163.599609375
2012-09-27,31393.099609375
2012-09-28,31518.3203125
2012-10-01,32085.810546875
2012-10-02,32020.55078125
2012-10-03,31868.4296875
2012-10-04,32005.30078125
2012-10-05,32361.91015625
2012-10-08,32183.44921875
2012-10-09,31940.310546875
2012-10-10,32008.140625
2012-10-11,32352.099609375
2012-10-12,32276.0703125
2012-10-15,32457.759765625
2012-10-16,32767.23046875
2012-10-17,33037.1796875
2012-10-18,32820.96875
2012-10-19,32609.75
2012-10-22,32784.48046875
2012-10-23,32497.470703125
2012-10-24,32760.509765625
2012-10-25,32806.75
2012-10-26,32719.099609375
2012-10-29,32877.37890625
2012-10-30,33003.140625
2012-10-31,33008.19921875
2012-11-01,33239.1796875
2012-11-02,33512.890625
2012-11-05,33424.98828125
2012-11-06,33432.328125
2012-11-07,33294.08984375
2012-11-08,33404.859375
2012-11-09,33122.4609375
2012-11-12,33244.66015625
2012-11-13,33178.5
2012-11-14,33042.7109375
2012-11-15,32845.62890625
2012-11-16,32612.44921875
2012-11-19,33020.12890625
2012-11-20,33098.28125
2012-11-21,33274.87890625
2012-11-22,33613.23828125
2012-11-23,33634.44140625
2012-11-26,33531.87890625
2012-11-27,33580.71875
2012-11-28,33225.91015625
2012-11-29,33664.6015625
2012-11-30,33872.69140625
2012-12-03,33799.76953125
2012-12-04,33721.921875
2012-12-05,33927.03125
2012-12-06,34008.671875
2012-12-07,33909.6796875
2012-12-10,34074.578125
2012-12-11,34240.73828125
2012-12-12,34415.3203125
2012-12-13,34287.109375
2012-12-14,34277.2109375
2012-12-18,34464.75
2012-12-19,34724.8203125
2012-12-20,34797.9296875
2012-12-21,34727.30078125
2012-12-24,34765.26171875
2012-12-27,34980.33984375
2012-12-28,34930.609375
2012-12-31,34795.5
2013-01-02,35630.8515625
2013-01-03,35784.44140625
2013-01-04,35775.8984375
2013-01-07,35641.671875
2013-01-08,35632.41015625
2013-01-09,35808.5
2013-01-10,35813.23828125
2013-01-11,35792.51953125
2013-01-14,35673.421875
2013-01-15,35508.12109375
2013-01-16,35479.5
2013-01-17,35562.828125
2013-01-18,35723.78125
2013-01-21,35567.12890625
2013-01-22,35487.51953125
2013-01-23,35739.51171875
2013-01-24,36151.0
2013-01-25,36064.37890625
2013-01-28,36157.578125
2013-01-29,36238.55078125
2013-01-30,36082.03125
2013-01-31,36103.44921875
2013-02-01,36219.0703125
2013-02-04,36225.2109375
2013-02-05,36279.1015625
2013-02-06,36156.66015625
2013-02-07,36269.66015625
2013-02-08,36477.4609375
2013-02-11,36410.73046875
2013-02-12,36286.98046875
2013-02-13,36387.7109375
2013-02-14,36285.08984375
2013-02-15,36242.859375
2013-02-18,36093.4296875
2013-02-19,36328.8515625
2013-02-20,36022.44921875
2013-02-21,35278.23046875
2013-02-22,35249.890625
2013-02-25,35359.19140625
2013-02-26,35143.6484375
2013-02-27,34854.0390625
2013-02-28,35254.76171875
2013-03-01,35653.80859375
2013-03-04,35368.4609375
2013-03-05,36064.12109375
2013-03-06,35928.33984375
2013-03-07,36192.37109375
2013-03-08,36168.6484375
2013-03-11,36391.69921875
2013-03-12,36374.3515625
2013-03-13,36328.3203125
2013-03-14,36372.08984375
2013-03-15,36226.71875
2013-03-18,35954.1015625
2013-03-19,35809.55859375
2013-03-20,35786.0703125
2013-03-22,35493.62109375
2013-03-25,35415.2890625
2013-03-26,35631.5
2013-03-27,35288.05859375
2013-03-28,35259.1015625
2013-04-02,35393.26171875
2013-04-03,34782.83984375
2013-04-04,34464.12890625
2013-04-05,33920.5703125
2013-04-08,33984.3203125
2013-04-09,33930.94921875
2013-04-10,34429.0390625
2013-04-11,34462.328125
2013-04-12,33990.328125
2013-04-15,33465.69921875
2013-04-16,33861.4296875
2013-04-17,33230.96875
2013-04-18,33305.41015625
2013-04-19,33842.23046875
2013-04-22,33584.25
2013-04-23,34166.26953125
2013-04-24,34191.828125
2013-04-25,34485.76171875
2013-04-26,34427.078125
2013-04-29,34363.8984375
2013-04-30,34068.0
2013-05-02,34363.8203125
2013-05-03,34963.96875
2013-05-06,35199.1796875
2013-05-07,35214.01953125
2013-05-08,35827.4609375
2013-05-09,35679.328125
2013-05-10,35579.8203125
2013-05-13,35740.30078125
2013-05-14,36053.37109375
2013-05-15,36322.19921875
2013-05-16,36785.05859375
2013-05-17,36771.80078125
2013-05-20,36545.1796875
2013-05-21,37302.578125
2013-05-22,37309.671875
2013-05-23,36312.44140625
2013-05-24,36444.21875
2013-05-27,36915.26953125
2013-05-28,37445.94140625
2013-05-29,36739.421875
2013-05-30,37500.78125
2013-05-31,37599.859375
2013-06-03,36561.3515625
2013-06-04,36387.9609375
2013-06-05,36294.26171875
2013-06-06,35869.25
2013-06-07,36345.71875
2013-06-10,36485.76953125
2013-06-11,35256.3984375
2013-06-12,35401.3203125
2013-06-13,35453.2109375
2013-06-14,35937.44140625
2013-06-18,36599.390625
2013-06-19,36391.609375
2013-06-20,35199.2890625
2013-06-21,34670.33984375
2013-06-24,33793.12890625
2013-06-25,34187.4296875
2013-06-26,34577.96875
2013-06-27,34655.3203125
2013-06-28,35051.48828125
2013-07-01,35365.26953125
2013-07-02,35252.12890625
2013-07-03,34826.19140625
2013-07-04,35518.73046875
2013-07-05,34684.53125
2013-07-08,35370.671875
2013-07-09,35301.390625
2013-07-10,35181.33984375
2013-07-11,36082.578125
2013-07-12,36227.26953125
2013-07-15,36206.75
2013-07-16,35855.0703125
2013-07-17,36409.46875
2013-07-18,36593.2890625
2013-07-19,36029.7109375
2013-07-22,36394.28125
2013-07-23,36652.7109375
2013-07-24,36373.26953125
2013-07-25,36244.578125
2013-07-26,36026.19140625
2013-07-29,36368.55859375
2013-07-30,36516.921875
2013-07-31,36843.05078125
2013-08-01,37473.94140625
2013-08-02,37218.3203125
2013-08-05,37334.8203125
2013-08-06,37129.66015625
2013-08-07,37177.28125
2013-08-12,38072.48046875
2013-08-13,38235.44921875
2013-08-14,38564.98828125
2013-08-15,38089.2109375
2013-08-16,38623.62890625
2013-08-19,38493.921875
2013-08-20,38384.01171875
2013-08-21,38386.76171875
2013-08-22,38676.94921875
2013-08-23,38652.12109375
2013-08-26,38903.3203125
2013-08-27,38720.328125
2013-08-28,38001.03125
2013-08-29,38115.671875
2013-08-30,37863.9296875
2013-09-02,38346.25
2013-09-03,38513.8515625
2013-09-04,38166.671875
2013-09-05,38399.421875
2013-09-06,38422.109375
2013-09-09,38306.87890625
2013-09-10,39087.01953125
2013-09-11,38933.578125
2013-09-12,39207.30078125
2013-09-13,39071.51171875
2013-09-16,39060.23046875
2013-09-17,39174.828125
2013-09-18,38832.73828125
2013-09-19,39701.109375
2013-09-20,39542.3984375
2013-09-23,39444.05859375
2013-09-25,39824.7890625
2013-09-26,39755.23046875
2013-09-27,39774.1796875
2013-09-30,39449.83984375
2013-10-01,39371.26953125
2013-10-02,39362.078125
2013-10-03,39370.62890625
2013-10-04,39285.171875
2013-10-07,39050.87890625
2013-10-08,38578.53125
2013-10-09,38106.69921875
2013-10-10,38614.6796875
2013-10-11,38903.51171875
2013-10-14,39020.171875
2013-10-15,39592.9609375
2013-10-16,39674.69921875
2013-10-17,39787.23828125
2013-10-18,39894.46875
2013-10-21,40096.578125
2013-10-22,40544.23046875
2013-10-23,40230.51171875
2013-10-24,40242.28125
2013-10-25,40314.87890625
2013-10-28,40555.28125
2013-10-29,40596.23828125
2013-10-30,40740.08984375
2013-10-31,40658.55078125
2013-11-01,40729.1796875
2013-11-04,40863.33984375
2013-11-05,40929.69921875
2013-11-06,41367.23046875
2013-11-07,41246.5703125
2013-11-08,40698.5703125
2013-11-11,40758.328125
2013-11-12,40727.80078125
2013-11-13,39903.26171875
2013-11-14,40163.828125
2013-11-15,40394.37890625
2013-11-18,40593.9609375
2013-11-19,40337.4296875
2013-11-20,40408.94921875
2013-11-21,39941.171875
2013-11-22,39642.73828125
2013-11-25,39767.98046875
2013-11-26,39194.328125
2013-11-27,39768.859375
2013-11-28,40284.94921875
2013-11-29,40169.3203125
2013-12-02,39871.53125
2013-12-03,39194.66015625
2013-12-04,39258.76171875
2013-12-05,39587.66015625
2013-12-06,39905.21875
2013-12-09,40028.41015625
2013-12-10,39934.73828125
2013-12-11,39736.78125
2013-12-12,38575.26171875
2013-12-13,38537.55078125
2013-12-17,39149.01171875
2013-12-18,39205.0390625
2013-12-19,39607.30078125
2013-12-20,39833.69140625
2013-12-23,39997.51171875
2013-12-24,40163.55859375
2013-12-27,40974.73046875
2013-12-30,41348.03125
2013-12-31,41482.390625
2014-01-02,41785.98046875
2014-01-03,41418.25
2014-01-06,41164.44921875
2014-01-07,41132.69921875
2014-01-08,40962.55078125
2014-01-09,40719.109375
2014-01-10,40834.328125
2014-01-13,41269.2890625
2014-01-14,41203.3203125
2014-01-15,41657.51953125
2014-01-16,41951.9296875
2014-01-17,41976.359375
2014-01-20,42240.94140625
2014-01-21,42195.76171875
2014-01-22,42262.16015625
2014-01-23,42313.96875
2014-01-24,41739.01953125
2014-01-27,41090.640625
2014-01-28,41085.1015625
2014-01-29,40974.51953125
2014-01-30,40687.2109375
2014-01-31,40586.73046875
2014-02-03,40431.55078125
2014-02-04,39945.44140625
2014-02-05,39967.58984375
2014-02-06,40465.0
2014-02-07,40777.6015625
2014-02-10,41321.01953125
2014-02-11,41299.94140625
2014-02-12,41848.91015625
2014-02-13,41730.08984375
2014-02-14,42093.1484375
2014-02-18,42575.609375
2014-02-19,42909.69140625
2014-02-20,42660.51953125
2014-02-21,42952.98828125
2014-02-24,42880.76953125
2014-02-25,42442.55078125
2014-02-26,42535.94921875
2014-02-27,42544.62890625
2014-02-28,42771.609375
2014-03-03,42577.640625
2014-03-04,43064.96875
2014-03-05,42952.98046875
2014-03-06,43236.12890625
2014-03-07,43206.26171875
2014-03-10,42735.37890625
2014-03-11,43055.98828125
2014-03-12,42607.4609375
2014-03-13,42213.03125
2014-03-14,41761.01171875
2014-03-17,42156.23828125
2014-03-18,42393.078125
2014-03-19,42006.91015625
2014-03-20,41885.37109375
2014-03-24,42226.828125
2014-03-25,42721.2890625
2014-03-26,42943.0390625
2014-03-27,42663.1796875
2014-03-28,43167.6015625
2014-03-31,42996.62890625
2014-04-01,43320.6484375
2014-04-02,43631.69921875
2014-04-03,43439.94921875
2014-04-04,43537.4296875
2014-04-07,43020.05078125
2014-04-08,43230.328125
2014-04-09,43436.2890625
2014-04-10,43609.390625
2014-04-11,43116.91015625
2014-04-14,43265.0390625
2014-04-15,42905.6484375
2014-04-16,43242.25
2014-04-17,43446.51953125
2014-04-22,43711.359375
2014-04-23,43648.41015625
2014-04-24,43900.890625
2014-04-25,43851.171875
2014-04-29,43875.76953125
2014-04-30,43804.6796875
2014-05-02,44015.0703125
2014-05-05,43776.73046875
2014-05-06,43847.578125
2014-05-08,43900.71875
2014-05-09,43741.1015625
2014-05-12,44135.6484375
2014-05-13,44086.05078125
2014-05-14,44526.19921875
2014-05-15,44388.19140625
2014-05-16,44078.03125
2014-05-19,44413.83984375
2014-05-20,44559.12890625
2014-05-21,44629.80859375
2014-05-22,44840.03125
2014-05-23,44894.8203125
2014-05-26,45005.87890625
2014-05-27,44859.4296875
2014-05-28,44732.26171875
2014-05-29,44744.80078125
2014-05-30,44641.55078125
2014-06-02,44852.5703125
2014-06-03,44975.69921875
2014-06-04,44985.859375
2014-06-05,44984.76171875
2014-06-06,44929.1015625
2014-06-09,45137.0703125
2014-06-10,45730.62109375
2014-06-11,45644.26171875
2014-06-12,45587.80859375
2014-06-13,45803.0390625
2014-06-17,45902.25
2014-06-18,45723.1484375
2014-06-19,46273.96875
2014-06-20,46336.078125
2014-06-23,46054.0390625
2014-06-24,45871.5703125
2014-06-25,45383.0703125
2014-06-26,45787.328125
2014-06-27,45651.8515625
2014-06-30,45969.80859375
2014-07-01,46481.44140625
2014-07-02,46888.12109375
2014-07-03,46951.3984375
2014-07-04,47080.37890625
2014-07-07,46873.421875
2014-07-08,46573.51953125
2014-07-09,46343.01953125
2014-07-10,45937.859375
2014-07-11,46071.08984375
2014-07-14,46433.66015625
2014-07-15,46627.328125
2014-07-16,46946.26171875
2014-07-17,46642.078125
2014-07-18,46558.12109375
2014-07-21,46279.69921875
2014-07-22,46789.05859375
2014-07-23,46743.30859375
2014-07-24,46448.359375
2014-07-25,46384.921875
